CollectionCode	HMS	StructuredFormula	StructureType	Authors	CellParameter	CellVolume	Temperature	Pressure	PublicationYear	Quality	
126171	I 4/m c m	Pr0.5 Sr0.3 Ba0.2 Mn O3	SrZrO3	Autret, C.; Martin, C.; Hervieu, M.; Maignan, A.; Raveau, B.; André, G.; Bourée, F.; Jirak, Z.	5.44822(4) 5.44822(4) 7.78579(7) 90. 90. 90.	231.11	293.00	0.101325	2003	10	
126172	I 4/m c m	Pr0.5 Sr0.2 Ba0.3 Mn O3	SrZrO3	Autret, C.; Martin, C.; Hervieu, M.; Maignan, A.; Raveau, B.; André, G.; Bourée, F.; Jirak, Z.	5.47020(6) 5.47020(6) 7.78425(9) 90. 90. 90.	232.93	293.00	0.101325	2003	10	
126173	I 4/m c m	Pr0.5 Sr0.1 Ba0.4 Mn O3	SrZrO3	Autret, C.; Martin, C.; Hervieu, M.; Maignan, A.; Raveau, B.; André, G.; Bourée, F.; Jirak, Z.	5.49263(5) 5.49263(5) 7.7857(1) 90. 90. 90.	234.89	293.00	0.101325	2003	10	
126178	I 4/m c m	Pr0.5 Sr0.2 Ba0.3 Mn O3	SrZrO3	Autret, C.; Martin, C.; Hervieu, M.; Maignan, A.; Raveau, B.; André, G.; Bourée, F.; Jirak, Z.	5.44845(9) 5.44845(9) 7.8047(2) 90. 90. 90.	231.69	10.00	0.101325	2003	10	
126180	I 4/m c m	Pr0.5 Sr0.1 Ba0.4 Mn O3	SrZrO3	Autret, C.; Martin, C.; Hervieu, M.; Maignan, A.; Raveau, B.; André, G.; Bourée, F.; Jirak, Z.	5.47402(9) 5.47402(9) 7.7953(2) 90. 90. 90.	233.59	10.00	0.101325	2003	10	
127655	I 4/m c m	Pr0.5 Ba0.25 Sr0.25 Mn O3	SrZrO3	Vanshina, P.A.; Kudyakova, V.S.; Tyutyunnik, A.P.; Gerasimov, E.Yu.; Suntsov, A.Yu.; Kozhevnikov, V.L.	5.46179(5) 5.46179(5) 7.78414(10) 90. 90. 90.	232.21	1723.00	0.101325	2023	10	
127656	I 4/m c m	Pr0.5 Ba0.25 Sr0.25 Mn O3	SrZrO3	Vanshina, P.A.; Kudyakova, V.S.; Tyutyunnik, A.P.; Gerasimov, E.Yu.; Suntsov, A.Yu.; Kozhevnikov, V.L.	5.47649(7) 5.47649(7) 7.77373(14) 90. 90. 90.	233.14	1173.00	0.101325	2023	10	
129354	P 42/n m c Z	Gd2 Cu Zn Mn4 O12	CaFeTi2O6	Belik, Alexei A.	7.31430(2) 7.31430(2) 7.82275(2) 90. 90. 90.	418.51	600.00	0.101325	2024	10	
138405	I 4/m m m	Sr2 Cr1.854 Mn1.146 As2 O2	Sr2Mn3Sb2O2	Arah, Bor; Ritter, Clemens; Stenning, Gavin B.G.; Mclaughlin, Abbie C.	4.043788(4) 4.043788(4) 18.9977(4) 90.0 90.0 90.0	310.66	300.00	0.101325	2022	10	
138452	I 4/m m m	Sr2 Cr1.854 Mn1.146 As2 O2	Sr2Mn3Sb2O2	Arah, Bor; Ritter, Clemens; Stenning, Gavin B.G.; Mclaughlin, Abbie C.	4.035437(4) 4.035437(4) 18.8986(4) 90.0 90.0 90.0	307.75	1.50	0.101325	2022	10	
138453	I 4/m m m	Sr2 Cr1.854 Mn1.146 As2 O2	Sr2Mn3Sb2O2	Arah, Bor; Ritter, Clemens; Stenning, Gavin B.G.; Mclaughlin, Abbie C.	4.035448(1) 4.035448(1) 18.9011(1) 90.0 90.0 90.0	307.79	50.00	0.101325	2022	10	
138454	I 4/m m m	Sr2 Cr1.854 Mn1.146 As2 O2	Sr2Mn3Sb2O2	Arah, Bor; Ritter, Clemens; Stenning, Gavin B.G.; Mclaughlin, Abbie C.	4.036189(1) 4.036189(1) 18.9119(1) 90.0 90.0 90.0	308.09	100.00	0.101325	2022	10	
138455	I 4/m m m	Sr2 Cr1.854 Mn1.146 As2 O2	Sr2Mn3Sb2O2	Arah, Bor; Ritter, Clemens; Stenning, Gavin B.G.; Mclaughlin, Abbie C.	4.038032(2) 4.038032(2) 18.9239(2) 90.0 90.0 90.0	308.56	150.00	0.101325	2022	10	
138456	I 4/m m m	Sr2 Cr1.854 Mn1.146 As2 O2	Sr2Mn3Sb2O2	Arah, Bor; Ritter, Clemens; Stenning, Gavin B.G.; Mclaughlin, Abbie C.	4.039119(2) 4.039119(2) 18.9521(2) 90.0 90.0 90.0	309.19	200.00	0.101325	2022	10	
138457	I 4/m m m	Sr2 Cr1.854 Mn1.146 As2 O2	Sr2Mn3Sb2O2	Arah, Bor; Ritter, Clemens; Stenning, Gavin B.G.; Mclaughlin, Abbie C.	4.041326(3) 4.041326(3) 18.9745(3) 90.0 90.0 90.0	309.89	250.00	0.101325	2022	10	
138458	I 4/m m m	Sr2 Cr1.854 Mn1.146 As2 O2	Sr2Mn3Sb2O2	Arah, Bor; Ritter, Clemens; Stenning, Gavin B.G.; Mclaughlin, Abbie C.	4.04379(5) 4.04379(5) 18.9977(4) 90.0 90.0 90.0	310.66	300.00	0.101325	2022	10	
138459	I 4/m m m	Sr2 Cr1.854 Mn1.146 As2 O2	Sr2Mn3Sb2O2	Arah, Bor; Ritter, Clemens; Stenning, Gavin B.G.; Mclaughlin, Abbie C.	4.04641(4) 4.04641(4) 19.0202(4) 90.0 90.0 90.0	311.42	350.00	0.101325	2022	10	
138460	I 4/m m m	Sr2 Cr1.854 Mn1.146 As2 O2	Sr2Mn3Sb2O2	Arah, Bor; Ritter, Clemens; Stenning, Gavin B.G.; Mclaughlin, Abbie C.	4.04905(4) 4.04905(4) 19.0425(4) 90.0 90.0 90.0	312.19	400.00	0.101325	2022	10	
138461	I 4/m m m	Sr2 Cr1.854 Mn1.146 As2 O2	Sr2Mn3Sb2O2	Arah, Bor; Ritter, Clemens; Stenning, Gavin B.G.; Mclaughlin, Abbie C.	4.05167(4) 4.05167(4) 19.0629(4) 90.0 90.0 90.0	312.94	450.00	0.101325	2022	10	
138462	I 4/m m m	Sr2 Cr1.854 Mn1.146 As2 O2	Sr2Mn3Sb2O2	Arah, Bor; Ritter, Clemens; Stenning, Gavin B.G.; Mclaughlin, Abbie C.	4.05430(4) 4.05430(4) 19.0839(4) 90.0 90.0 90.0	313.69	500.00	0.101325	2022	10	
138463	I 4/m m m	Sr2 Cr1.854 Mn1.146 As2 O2	Sr2Mn3Sb2O2	Arah, Bor; Ritter, Clemens; Stenning, Gavin B.G.; Mclaughlin, Abbie C.	4.06067(4) 4.06067(4) 19.1220(4) 90.0 90.0 90.0	315.31	600.00	0.101325	2022	10	
143579	I 4/m m m	(Sr1.18 La0.60 Ce0.20) Mn O3.96	K2NiF4	Madhusudhan Naik, J.; Ritter,  Clemens; Bulfin, Brendan; Steinfeld, Aldo; Erni, Rolf; Patzke, Greta R.	3.88203(9) 3.88203(9) 13.2057(5) 90.0000 90.0000 90.0000	199.00	293.00	0.101325	2021	10	
143580	I 4/m m m	(Sr1.10 La0.64 Ce0.26) Mn O3.88	K2NiF4	Madhusudhan Naik, J.; Ritter,  Clemens; Bulfin, Brendan; Steinfeld, Aldo; Erni, Rolf; Patzke, Greta R.	3.90425(11) 3.90425(11) 13.2443(7) 90.0000 90.0000 90.0000	201.87	293.00	0.101325	2021	10	
145913	P 42/n Z	Ca Mn0.786 Co1.214 W O6	MnMoSr2O6	Ji, Kunlang; Chen, Ruichao; Manuel, Pascal; Attfield, J. Paul	7.6651(3) 7.6651(3) 7.6822(3) 90. 90. 90.	451.36	293.00	0.101325	2023	10	
147760	P 42 m c	Na0.868 Y0.868 Mn2.268 Ti4 O12	CaMn(Ti2O6)	Scatena, Rebecca; Liu, Ran; Shvartsman, Vladimir V.; Khalyavin, Dmitry D.; Inaguma, Yoshiyuki; Yamaura, Kazunari; Belik, Alexei A.; Johnson, Roger D.	7.52079(2) 7.52079(2) 7.55315(5) 90.0000 90.0000 90.0000	427.22	100.00	0.101325	2023	10	
147761	P 42/n m c Z	Na0.872 Y0.872 Mn1.256 Ti4 O12		Scatena, Rebecca; Liu, Ran; Shvartsman, Vladimir V.; Khalyavin, Dmitry D.; Inaguma, Yoshiyuki; Yamaura, Kazunari; Belik, Alexei A.; Johnson, Roger D.	7.52325(4) 7.52325(4) 7.53941(6) 90.0000 90.0000 90.0000	426.72	100.00	0.101325	2023	10	
149003	P 42/n m c Z	Dy2 Cu Zn Mn4 O12	CaFeTi2O6	Belik, Alexei A.	7.30342(1) 7.30342(1) 7.75007(2) 90. 90. 90.	413.39	600.00	0.101325	2023	10	
149816	P 42/n m c Z	Dy2 Mn Zn Mn3 Ti O12	CaFeTi2O6	Belik, Alexei A.; Liu, Ran; Yamaura, Kazunari	7.37838(1) 7.37838(1) 7.81438(1) 90. 90. 90.	425.42	295.00	0.101325	2023	10	
149817	P 42/n m c Z	Dy2 Mn Zn Mn2 Ti2 O12	CaFeTi2O6	Belik, Alexei A.; Liu, Ran; Yamaura, Kazunari	7.49153(1) 7.49153(1) 7.68402(2) 90. 90. 90.	431.25	295.00	0.101325	2023	10	
149993	P 4/n m m Z	La1.2 Sr1.8 Mn2 O7 F		Miki, Hidenori; Matsunaga, Toshiyuki; Li, Zhuoran; Cao, Zulai; Yamamoto, Kentaro; Kumar, Mukesh; Thakur, Neha; Watanabe, Toshiki; Iba, Hideki; Kobayashi, Shintaro; Kawaguchi, Shogo; Ikeda, Kazutaka; Hagihala, Masato; Kamiyama, Takashi; Kuwabara, Akihide; Kageyama, Hiroshi; Maeda, Kazuhiko; Uchimoto, Yoshiharu	3.8125(10) 3.8125(10) 21.785(7) 90. 90. 90.	316.65	293.00	0.101325	2024	10	
149994	I 4/m m m	La1.2 Sr1.8 Mn2 O7 F2		Miki, Hidenori; Matsunaga, Toshiyuki; Li, Zhuoran; Cao, Zulai; Yamamoto, Kentaro; Kumar, Mukesh; Thakur, Neha; Watanabe, Toshiki; Iba, Hideki; Kobayashi, Shintaro; Kawaguchi, Shogo; Ikeda, Kazutaka; Hagihala, Masato; Kamiyama, Takashi; Kuwabara, Akihide; Kageyama, Hiroshi; Maeda, Kazuhiko; Uchimoto, Yoshiharu	3.7867(8) 3.7867(8) 23.255(5) 90. 90. 90.	333.46	293.00	0.101325	2024	10	
149995	P 4/n m m Z	La1.2 Sr1.8 Mn2 O7 F		Miki, Hidenori; Matsunaga, Toshiyuki; Li, Zhuoran; Cao, Zulai; Yamamoto, Kentaro; Kumar, Mukesh; Thakur, Neha; Watanabe, Toshiki; Iba, Hideki; Kobayashi, Shintaro; Kawaguchi, Shogo; Ikeda, Kazutaka; Hagihala, Masato; Kamiyama, Takashi; Kuwabara, Akihide; Kageyama, Hiroshi; Maeda, Kazuhiko; Uchimoto, Yoshiharu	3.8336(2) 3.8336(2) 21.917(3) 90. 90. 90.	322.10	700.00	0.101325	2024	10	
149996	I 4/m m m	La1.2 Sr1.8 Mn2 O7 F2		Miki, Hidenori; Matsunaga, Toshiyuki; Li, Zhuoran; Cao, Zulai; Yamamoto, Kentaro; Kumar, Mukesh; Thakur, Neha; Watanabe, Toshiki; Iba, Hideki; Kobayashi, Shintaro; Kawaguchi, Shogo; Ikeda, Kazutaka; Hagihala, Masato; Kamiyama, Takashi; Kuwabara, Akihide; Kageyama, Hiroshi; Maeda, Kazuhiko; Uchimoto, Yoshiharu	3.8345(4) 3.8345(4) 23.249(5) 90. 90. 90.	341.84	700.00	0.101325	2024	10	
149997	I 4/m m m	La1.2 Sr1.8 Mn2 O7 F2		Miki, Hidenori; Matsunaga, Toshiyuki; Li, Zhuoran; Cao, Zulai; Yamamoto, Kentaro; Kumar, Mukesh; Thakur, Neha; Watanabe, Toshiki; Iba, Hideki; Kobayashi, Shintaro; Kawaguchi, Shogo; Ikeda, Kazutaka; Hagihala, Masato; Kamiyama, Takashi; Kuwabara, Akihide; Kageyama, Hiroshi; Maeda, Kazuhiko; Uchimoto, Yoshiharu	3.8294(2) 3.8294(2) 23.292(2) 90. 90. 90.	341.56	773.00	0.101325	2024	10	
149998	I 4/m m m	La1.2 Sr1.8 Mn2 O7 F2		Miki, Hidenori; Matsunaga, Toshiyuki; Li, Zhuoran; Cao, Zulai; Yamamoto, Kentaro; Kumar, Mukesh; Thakur, Neha; Watanabe, Toshiki; Iba, Hideki; Kobayashi, Shintaro; Kawaguchi, Shogo; Ikeda, Kazutaka; Hagihala, Masato; Kamiyama, Takashi; Kuwabara, Akihide; Kageyama, Hiroshi; Maeda, Kazuhiko; Uchimoto, Yoshiharu	3.8492(5) 3.8492(5) 23.226(3) 90. 90. 90.	344.12	873.00	0.101325	2024	10	
149999	I 4/m m m	La1.2 Sr1.8 Mn2 O7 F2		Miki, Hidenori; Matsunaga, Toshiyuki; Li, Zhuoran; Cao, Zulai; Yamamoto, Kentaro; Kumar, Mukesh; Thakur, Neha; Watanabe, Toshiki; Iba, Hideki; Kobayashi, Shintaro; Kawaguchi, Shogo; Ikeda, Kazutaka; Hagihala, Masato; Kamiyama, Takashi; Kuwabara, Akihide; Kageyama, Hiroshi; Maeda, Kazuhiko; Uchimoto, Yoshiharu	3.8565(2) 3.8565(2) 23.228(2) 90. 90. 90.	345.46	973.00	0.101325	2024	10	
153064	I 4/m	Sr La Mn W O6	Sr2NiWO6	Lin Qisheng; Greenblatt, M.; Croft, M.	5.6741(1) 5.6741(1) 8.0253(2) 90. 90. 90.	258.38	293.00	0.101325	2005	10	
154138	I 4/m m m	La1.24 Sr1.76 (Mn1.9 Ru0.1 O7)	Sr3Ti2O7	Schuepp, B.; Doerr, K.; Ruck, K.; Nenkov, K.; Mueller, K.H.; Krabbes, G.	3.87738(7) 3.87738(7) 20.1396(5) 90. 90. 90.	302.78	293.00	0.101325	2005	10	
154139	I 4/m m m	La1.24 Sr1.76 (Mn1.82 Ru0.18 O7)	Sr3Ti2O7	Schuepp, B.; Doerr, K.; Ruck, K.; Nenkov, K.; Mueller, K.H.; Krabbes, G.	3.88038(5) 3.88038(5) 20.1927(4) 90. 90. 90.	304.05	293.00	0.101325	2005	10	
154140	I 4/m m m	La1.24 Sr1.76 (Mn1.52 Ru0.48 O7)	Sr3Ti2O7	Schuepp, B.; Doerr, K.; Ruck, K.; Nenkov, K.; Mueller, K.H.; Krabbes, G.	3.89275(5) 3.89275(5) 20.2864(4) 90. 90. 90.	307.41	293.00	0.101325	2005	10	
155013	I 4/m m m	Y0.5 (Y0.03 Sr1.47) (Mn1.33 Ga0.67) O5.27	(Sr,Ln)CoO3-x	Gillie, L.J.; Palmer, H.M.; Wright, A.J.; Hadermann, J.; van Tendeloo, G.; Greaves, C.	7.6373(3) 7.6373(3) 15.6636(10) 90. 90. 90.	913.63	295.00	0.101325	2004	10	
155014	I 4/m m m	Y0.5 (Y0.03 Sr1.47) (Mn1.33 Ga0.67) O5.27	(Sr,Ln)CoO3-x	Gillie, L.J.; Palmer, H.M.; Wright, A.J.; Hadermann, J.; van Tendeloo, G.; Greaves, C.	7.6203(7) 7.6203(7) 15.6657(18) 90. 90. 90.	909.69	10.00	0.101325	2004	10	
157420	I 4/m m m	Ca Sr3 ((Mn1.5 Fe1.5) O10)	Sr4Ti3O10	Shin Jinhyun; Lee Jai Yeoul	3.8255(1) 3.8255(1) 27.7437(10) 90. 90. 90.	406.01	300.00	0.101325	2007	10	
157421	I 4/m m m	Ca Sr3 ((Mn1.5 Fe1.5) O10)	Sr4Ti3O10	Shin Jinhyun; Lee Jai Yeoul	3.8169(1) 3.8169(1) 27.6931(10) 90. 90. 90.	403.45	5.00	0.101325	2007	10	
157422	I 4/m m m	Ca Sr3 (Mn2 Fe O10)	Sr4Ti3O10	Shin Jinhyun; Lee Jai Yeoul	3.8207(3) 3.8207(3) 27.7016(2) 90. 90. 90.	404.38	300.00	0.101325	2007	10	
157423	I 4/m m m	Ca Sr3 (Mn2 Fe O10)	Sr4Ti3O10	Shin Jinhyun; Lee Jai Yeoul	3.8177(3) 3.8177(3) 27.6463(2) 90. 90. 90.	402.94	5.00	0.101325	2007	10	
157591	I 4/m c m	(La0.5 Sr0.4 Ba0.1) (Mn O3)	SrZrO3	Chmaissem, O.; Dabrowski, B.; Kolesnik, S.; Mais, J.; Suescun, L.; Jorgensen, J.D.	5.47331(4) 5.47331(4) 7.7549(1) 90. 90. 90.	232.31	380.00	0.101325	2006	10	
157592	I 4/m c m	(La0.5 Sr0.4 Ba0.1) (Mn O3)	SrZrO3	Chmaissem, O.; Dabrowski, B.; Kolesnik, S.; Mais, J.; Suescun, L.; Jorgensen, J.D.	5.45227(3) 5.45227(3) 7.7576(1) 90. 90. 90.	230.61	52.50	0.101325	2006	10	
157593	I 4/m c m	(La0.5 Sr0.3 Ba0.2) (Mn O3)	SrZrO3	Chmaissem, O.; Dabrowski, B.; Kolesnik, S.; Mais, J.; Suescun, L.; Jorgensen, J.D.	5.48755(3) 5.48755(3) 7.77156(9) 90. 90. 90.	234.03	380.00	0.101325	2006	10	
157594	I 4/m c m	(La0.5 Sr0.3 Ba0.2) (Mn O3)	SrZrO3	Chmaissem, O.; Dabrowski, B.; Kolesnik, S.; Mais, J.; Suescun, L.; Jorgensen, J.D.	5.47036(2) 5.47036(2) 7.76533(7) 90. 90. 90.	232.38	40.00	0.101325	2006	10	
157657	P 4/m m m	(La0.5 Sr0.2 Ba0.3) (Mn O3)	BaTiO3(tet)	Chmaissem, O.; Dabrowski, B.; Kolesnik, S.; Mais, J.; Suescun, L.; Jorgensen, J.D.	3.88948(2) 3.88948(2) 3.89267(2) 90. 90. 90.	58.89	293.00	0.101325	2006	10	
157659	P 4/m m m	(La0.5 Sr0.1 Ba0.4) (Mn O3)	BaTiO3(tet)	Chmaissem, O.; Dabrowski, B.; Kolesnik, S.; Mais, J.; Suescun, L.; Jorgensen, J.D.	3.88947(2) 3.88947(2) 3.89173(2) 90. 90. 90.	58.87	50.00	0.101325	2006	10	
161011	P 4/m m m	Nd Ba (Mn Co) O5	Ba(CuCo)YO5	Snedden, A.; Wright, A.J.; Greaves, C.	3.94071(2) 3.94071(2) 7.69532(6) 90. 90. 90.	119.50	300.00	0.101325	2008	10	
161012	P 4/m m m	Nd Ba (Mn Co) O5	Ba(CuCo)YO5	Snedden, A.; Wright, A.J.; Greaves, C.	3.93018(2) 3.93018(2) 7.66882(6) 90. 90. 90.	118.46	2.00	0.101325	2008	10	
161013	P 4/m m m	Nd Ba (Mn Co) O6	PrBaMn2O5+x	Snedden, A.; Wright, A.J.; Greaves, C.	3.89310(2) 3.89310(2) 7.69753(7) 90. 90. 90.	116.67	300.00	0.101325	2008	10	
163989	I 4/m c m	(Sr0.8 Ce0.2) (Mn0.8 Co0.2) O3	SrZrO3	Zhang Zhao Ming; Howard, C.J.; Kennedy, B.J.; Matsuda, M.; Miyake, M.	5.4171(1) 5.4171(1) 7.6972(1) 90. 90. 90.	225.87	293.00	0.101325	2009	10	
169513	I 4/m m m	Sr2 Mn2 Cu As2 O2	Sr2Mn3Sb2O2	Nath, R.; Garlea, V.O.; Goldman, A.I.; Johnston, D.C.	4.0833(2) 4.0833(2) 18.5919(9) 90. 90. 90.	309.99	293.00	0.101325	2010	10	
169518	I 4/m m m	Sr2 Mn (Mn1.26 Cu0.74) As2 O2	Sr2Mn3Sb2O2	Nath, R.; Garlea, V.O.; Goldman, A.I.; Johnston, D.C.	4.07913(6) 4.07913(6) 18.5826(3) 90. 90. 90.	309.20	300.00	0.101325	2010	10	
169519	I 4/m m m	Sr2 Mn (Mn1.26 Cu0.74) As2 O2	Sr2Mn3Sb2O2	Nath, R.; Garlea, V.O.; Goldman, A.I.; Johnston, D.C.	4.07198(5) 4.07198(5) 18.5216(2) 90. 90. 90.	307.11	120.00	0.101325	2010	10	
169520	I 4/m m m	Sr2 Mn (Mn1.26 Cu0.74) As2 O2	Sr2Mn3Sb2O2	Nath, R.; Garlea, V.O.; Goldman, A.I.; Johnston, D.C.	4.07086(5) 4.07086(5) 18.4861(2) 90. 90. 90.	306.35	60.00	0.101325	2010	10	
169521	I 4/m m m	Sr2 Mn (Mn1.26 Cu0.74) As2 O2	Sr2Mn3Sb2O2	Nath, R.; Garlea, V.O.; Goldman, A.I.; Johnston, D.C.	4.07106(5) 4.07106(5) 18.4784(2) 90. 90. 90.	306.25	4.00	0.101325	2010	10	
170305	I 4/m m m	(N H4)2 (Mn Cl4 (H2 O)2)		Martin, J.D.; Hess, R.F.; Boyle, P.D.	7.5250(5) 7.5250(5) 8.2760(17) 90.0 90.0 90.0	468.63	293.00	0.101325	2004	10	
170569	I 41/a m d Z	Li0.60 Mg0.03 Mn0.44 Ni0.03 O		Wagemaker, M.; Ooms, F.G.B.; Kelder, E.M.; Schoonman, J.; Kearley, G.J.; Mulder, F.M.	5.7375 5.7375 8.6575(14) 90.0 90.0 90.0	285.00	293.00	0.101325	2004	10	
170570	I 41/a m d Z	Li0.45 Mg0.03 Mn0.34 Ni0.14 O		Wagemaker, M.; Ooms, F.G.B.; Kelder, E.M.; Schoonman, J.; Kearley, G.J.; Mulder, F.M.	5.7175 5.7175 8.9936(11) 90.0 90.0 90.0	294.00	293.00	0.101325	2004	10	
172823	I 4/m m m	(La1.5 Sr0.5) (Mn0.5 Cu0.5) O4	K2NiF4	McCabe, E.E.; Greaves, C.	3.7927(1) 3.7927(1) 13.2003(7) 90. 90. 90.	189.88	295.00	0.101325	2006	10	
172824	I 4/m m m	(La Sr) (Mn0.5 Cu0.5) O4	K2NiF4	McCabe, E.E.; Greaves, C.	3.8154(2) 3.8154(2) 12.8262(8) 90. 90. 90.	186.71	295.00	0.101325	2006	10	
172825	I 4/m m m	(Pr Sr) (Mn0.5 Cu0.5) O4	K2NiF4	McCabe, E.E.; Greaves, C.	3.79161(8) 3.79161(8) 12.7160(2) 90. 90. 90.	182.81	295.00	0.101325	2006	10	
172826	I 4/m m m	(Nd Sr) (Mn0.5 Cu0.5) O4	K2NiF4	McCabe, E.E.; Greaves, C.	3.78285(4) 3.78285(4) 12.6574(1) 90. 90. 90.	181.13	295.00	0.101325	2006	10	
174274	P 4/m b m	Ba2 La Mn (Nb4 O15)	K2.4W5O15	McCabe, E.E.; West, A.R.	12.5491(1) 12.5491(1) 3.97008(5) 90. 90. 90.	625.21	293.00	0.101325	2010	10	
175048	P 4/m n c	Cs6 Mn (H2 O)2 (V O3)8		Smith Pellizzeri, Tiffany M.; McMillen, Colin D.; Ivey, Kimberly; Kolis, Joseph W.	13.6830(4) 13.6830(4) 8.6476(3) 90 90 90	1619.04	298.00	0.101325	2019	10	
177480	I 4/m m m	Mn Na1.6 Sr2 O2 Se2	(Sr2MnO2)(Cu1.5S2)	Giri, Souvik; Dey, Sunita; Suard, Emmanuelle; Clarke, Simon J.	4.09465(15) 4.09465(15) 20.3485(16) 90 90 90	341.16	300.00	0.101325	2024	10	
177531	I 4/m m m	Sr2 Mn Na1.66 O2 Se2	(Sr2MnO2)(Cu1.5S2)	Giri, Souvik; Dey, Sunita; Suard, Emmanuelle; Clarke, Simon J.	4.10529(4) 4.10529(4) 20.3419(4) 90. 90. 90.	342.83	295.00	0.101325	2024	10	
177532	I 4/m m m	Sr2 Mn Na1.58 O2 Se2	(Sr2MnO2)(Cu1.5S2)	Giri, Souvik; Dey, Sunita; Suard, Emmanuelle; Clarke, Simon J.	4.0949(1) 4.0949(1) 20.349(1) 90. 90. 90.	341.21	295.00	0.101325	2024	10	
177533	I 4/m m m	Sr2 Mn Na1.68 O2 Se2	(Sr2MnO2)(Cu1.5S2)	Giri, Souvik; Dey, Sunita; Suard, Emmanuelle; Clarke, Simon J.	4.1464(1) 4.1464(1) 20.319(1) 90. 90. 90.	349.34	295.00	0.101325	2024	10	
177534	I 4/m m m	Sr2 Mn Na1.7 O2 Se2	(Sr2MnO2)(Cu1.5S2)	Giri, Souvik; Dey, Sunita; Suard, Emmanuelle; Clarke, Simon J.	4.1349(1) 4.1349(1) 20.212(1) 90. 90. 90.	345.57	2.00	0.101325	2024	10	
177535	I 4/m m m	Sr2 Mn Na1.42 O2 Se2	(Sr2MnO2)(Cu1.5S2)	Giri, Souvik; Dey, Sunita; Suard, Emmanuelle; Clarke, Simon J.	4.0818(1) 4.0818(1) 20.247(1) 90. 90. 90.	337.34	5.00	0.101325	2024	10	
177536	I 4/m m m	Sr2 Mn Na1.52 O2 Se2	(Sr2MnO2)(Cu1.5S2)	Giri, Souvik; Dey, Sunita; Suard, Emmanuelle; Clarke, Simon J.	4.0808(1) 4.0808(1) 20.239(2) 90. 90. 90.	337.04	5.00	0.101325	2024	10	
182287	I 4/m m m	(La Sr2) ((Mn Cr) O6.95)	Sr3Ti2O7	Singh, D.; Singh, R.	3.8533(21) 3.8533(21) 20.0710(36) 90. 90. 90.	298.01	293.00	0.101325	2010	10	
183149	I 4/m m m	(Ba F)2 Mn2 Se2 O	Fe2La2O3Se2	Liu, R.-H.; Zhang, J.-S.; Cheng, P.; Luo, X.-G.; Ying, J.-J.; Yan, Y.-J.; Zhang, M.; Wang, A.-F.; Xiang, Z.-J.; Ye, G.-J.; Chen, X.-H.	4.2756(1) 4.2756(1) 19.5919(4) 90. 90. 90.	358.15	293.00	0.101325	2011	10	
185228	I 4/m m m	(Pr0.5 Sr1.5) (Cr0.5 Mn0.5) O4	K2NiF4	Bahout, M.; Tonus, F.; Prestipino, C.; Pelloquin, D.; Hansen, T.; Fonda, E.; Battle, P.D.	3.82301(2) 3.82301(2) 12.47514(9) 90. 90. 90.	182.33	293.00	0.101325	2012	10	
185229	I 4/m m m	(Pr0.5 Sr1.5) (Cr0.5 Mn0.5) O3.8	K2NiF4	Bahout, M.; Tonus, F.; Prestipino, C.; Pelloquin, D.; Hansen, T.; Fonda, E.; Battle, P.D.	3.86999(5) 3.86999(5) 12.6801(3) 90. 90. 90.	189.91	973.00	0.101325	2012	10	
185230	I 4/m m m	(Pr0.5 Sr1.5) (Cr0.5 Mn0.5) O3.8	K2NiF4	Bahout, M.; Tonus, F.; Prestipino, C.; Pelloquin, D.; Hansen, T.; Fonda, E.; Battle, P.D.	3.83370(4) 3.83370(4) 12.5704(2) 90. 90. 90.	184.75	333.00	0.101325	2012	10	
185231	I 4/m m m	(Pr0.5 Sr1.5) (Cr0.5 Mn0.5) O4	K2NiF4	Bahout, M.; Tonus, F.; Prestipino, C.; Pelloquin, D.; Hansen, T.; Fonda, E.; Battle, P.D.	3.84935(3) 3.84935(3) 12.5548(2) 90. 90. 90.	186.03	873.00	0.101325	2012	10	
185232	I 4/m m m	(Pr0.5 Sr1.5) (Cr0.5 Mn0.5) O4	K2NiF4	Bahout, M.; Tonus, F.; Prestipino, C.; Pelloquin, D.; Hansen, T.; Fonda, E.; Battle, P.D.	3.82409(6) 3.82409(6) 12.4728(3) 90. 90. 90.	182.40	333.00	0.101325	2012	10	
189471	I 4/m m m	(La0.6 Sr1.4) ((Mn0.5 Cr0.5) O4)	K2NiF4	Singh, Devinder; Mahajan, Arun	3.8448(1) 3.8448(1) 12.5284(4) 90. 90. 90.	185.20	293.00	0.101325	2013	10	
189472	I 4/m m m	(La0.7 Sr1.3) ((Mn0.5 Cr0.5) O4)	K2NiF4	Singh, Devinder; Mahajan, Arun	3.8450(1) 3.8450(1) 12.5518(6) 90. 90. 90.	185.57	293.00	0.101325	2013	10	
189473	I 4/m m m	(La0.8 Sr1.2) ((Mn0.5 Cr0.5) O4)	K2NiF4	Singh, Devinder; Mahajan, Arun	3.8445(1) 3.8445(1) 12.5569(7) 90. 90. 90.	185.59	293.00	0.101325	2013	10	
191018	I 4/m	Ba La Mn Sb O6	Sr2NiWO6	Bharti, Chandrahas; Sen, A.; Chanda, Sadhan; Sinha, T.P.	5.7632(5) 5.7632(5) 8.145(1) 90. 90. 90.	270.53	293.00	0.101325	2014	10	
